Slot,Item,Members,Value,HighAlch,Weight,Speed,WeaponType,AStab,ASlash,ACrush,AMagic,ARange,DStab,DSlash,DCrush,DMagic,DRange,MeleeStr,RangeStr,MagicDmg%,Prayer,Requirements
legs,Ancestral robe bottom,yes,80000,48000,1.814,,,0,0,0,26,-7,27,24,30,20,0,0,0,2,0,"defence 65, magic 75"
legs,Ancient chaps,yes,6000,3600,5.0,,,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,"ranged 70, defence 40"
legs,Ancient platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Ancient plateskirt,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Ancient robe legs,yes,7000,4200,0.005,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,prayer 20
legs,Angler waders,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Ankou's leggings,yes,1,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Anti-panties,no,1,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Antisanta pantaloons,no,0,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Ardougne knight platelegs,yes,1000,600,9.071,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,
legs,Armadyl chainskirt,yes,289900,173940,1.0,,,-6,-6,-6,-10,20,32,26,34,40,33,0,0,0,1,"defence 70, ranged 70"
legs,Armadyl chaps,yes,6000,3600,5.0,,,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,"ranged 70, defence 40"
legs,Armadyl platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Armadyl plateskirt,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Armadyl robe legs,yes,7000,4200,2.7,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,prayer 20
legs,Bandos chaps,yes,6000,3600,5.0,,,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,"ranged 70, defence 40"
legs,Bandos platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Bandos plateskirt,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Bandos robe legs,yes,7000,4200,2.7,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,prayer 20
legs,Bandos tassets,yes,289910,173946,8.0,,,0,0,0,-21,-7,71,63,66,-4,93,2,0,0,1,defence 65
legs,Banshee robe,no,1,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Beekeeper's legs,no,1,0,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black d'hide chaps,yes,6220,3732,5.443,,,0,0,0,-10,17,18,20,26,23,26,0,0,0,0,ranged 70
legs,Black d'hide chaps (g),yes,6220,3732,5.443,,,0,0,0,-10,17,18,20,26,23,26,0,0,0,0,ranged 70
legs,Black d'hide chaps (t),yes,6220,3732,5.443,,,0,0,0,-10,17,18,20,26,23,26,0,0,0,0,ranged 70
legs,Black desert robe,yes,30,18,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black elegant legs,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black platelegs,no,1920,1152,9.071,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black platelegs (g),no,1920,1152,9.071,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black platelegs (t),no,1920,1152,9.071,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black plateskirt,no,1920,1152,8.164,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black plateskirt (g),no,1920,1152,9.071,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black plateskirt (t),no,1920,1152,9.071,,,0,0,0,-21,-11,21,20,19,-4,20,0,0,0,0,defence 10
legs,Black skirt,no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black skirt (g),no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Black skirt (t),no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Bloodbark legs,yes,80000,48000,3.628,,,0,0,0,13,0,33,31,38,17,0,0,0,0,0,"magic 60, defence 60"
legs,Blue d'hide chaps,yes,4320,2592,5.443,,,0,0,0,-10,11,13,16,20,14,20,0,0,0,0,ranged 50
legs,Blue d'hide chaps (g),yes,4320,2592,5.443,,,0,0,0,-10,11,13,16,20,14,20,0,0,0,0,ranged 50
legs,Blue d'hide chaps (t),yes,4320,2592,5.443,,,0,0,0,-10,11,13,16,20,14,20,0,0,0,0,ranged 50
legs,Blue elegant legs,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Blue elegant skirt,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Blue navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Blue robe bottoms,yes,180,108,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Blue skirt,no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Blue skirt (g),no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Blue skirt (t),no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Bronze platelegs,no,80,48,9.071,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Bronze platelegs (g),no,80,48,9.071,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Bronze platelegs (t),no,80,48,9.071,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Bronze plateskirt,no,80,48,8.164,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Bronze plateskirt (g),no,80,48,8.164,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Bronze plateskirt (t),no,80,48,8.164,,,0,0,0,-21,-11,8,7,6,-4,7,0,0,0,0,defence 1
legs,Brown navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Builder's trousers,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Bunny legs,no,1,0,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Camo bottoms,no,1,0,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Carpenter's trousers,yes,340,0,0.71,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Chicken legs,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Citizen trousers,yes,5,3,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Clown trousers,no,1,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Clue hunter trousers,yes,1,0,2.0,,,0,0,0,0,4,2,2,1,0,0,0,0,0,0,
legs,Corrupted legs (attuned),yes,1,0,9.071,,,10,10,3,10,10,74,74,74,74,74,0,0,0,3,
legs,Corrupted legs (basic),yes,1,0,9.071,,,6,6,2,6,6,52,52,52,52,52,0,0,0,2,
legs,Corrupted legs (perfected),yes,1,0,9.071,,,14,14,4,14,14,92,92,92,92,92,0,0,0,4,
legs,Corrupted platelegs,yes,1,0,9.071,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,
legs,Corrupted plateskirt,yes,1,0,8.164,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,
legs,Cow trousers,no,1,0,3.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Cream robe bottoms,yes,180,108,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Crystal legs,yes,1000000,600000,1.0,,,0,0,0,-12,18,26,21,30,34,38,0,0,0,2,defence 70
legs,Crystal legs (attuned),yes,1,0,9.071,,,10,10,3,10,10,74,74,74,74,74,0,0,0,3,
legs,Crystal legs (basic),yes,1,0,9.071,,,6,6,2,6,6,52,52,52,52,52,0,0,0,2,
legs,Crystal legs (inactive),yes,1000000,600000,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defence 70
legs,Crystal legs (perfected),yes,1,0,9.071,,,14,14,4,14,14,92,92,92,92,92,0,0,0,4,
legs,Dagon'hai robe bottom,yes,90000,54000,1.814,,,0,0,0,18,0,0,0,0,14,0,0,0,0,2,"magic 70, defence 40"
legs,Dark infinity bottoms,yes,90000,54000,1.814,,,0,0,0,17,0,0,0,0,17,0,0,0,0,0,"magic 50, defence 25"
legs,Dark trousers,yes,6000,3600,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Deadman's legs,no,1,0,9.071,,,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,
legs,Decorative armour,no,1000,600,9.071,,,0,0,0,-21,-11,17,16,15,-4,16,0,0,0,0,defence 5
legs,Decorative armour (l),no,6400,3840,9.071,,,0,0,0,-21,-11,33,31,29,-4,31,0,0,0,0,defence 30
legs,Desert camo legs,yes,20,12,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,
legs,Desert legs,yes,25,15,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Desert robe,yes,40,24,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Desert robes,yes,25,15,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Dharok's platelegs,yes,275000,165000,9.071,,,0,0,0,-21,-11,85,82,83,-4,92,0,0,0,0,defence 70
legs,Dharok's platelegs 100,yes,275000,165000,9.071,,,0,0,0,-21,-11,85,82,83,-4,92,0,0,0,0,defence 70
legs,Dharok's platelegs 25,yes,275000,165000,9.071,,,0,0,0,-21,-11,85,82,83,-4,92,0,0,0,0,defence 70
legs,Dharok's platelegs 50,yes,275000,165000,9.071,,,0,0,0,-21,-11,85,82,83,-4,92,0,0,0,0,defence 70
legs,Dharok's platelegs 75,yes,275000,165000,9.071,,,0,0,0,-21,-11,85,82,83,-4,92,0,0,0,0,defence 70
legs,Dragon platelegs,yes,270000,162000,9.071,,,0,0,0,-21,-11,68,66,63,-4,65,0,0,0,0,defence 60
legs,Dragon platelegs (g),yes,270000,0,9.071,,,0,0,0,-21,-11,68,66,63,-4,65,0,0,0,0,defence 60
legs,Dragon plateskirt,yes,270000,162000,9.071,,,0,0,0,-21,-11,68,66,63,-4,65,0,0,0,0,defence 60
legs,Dragon plateskirt (g),yes,270000,0,9.071,,,0,0,0,-21,-11,68,66,63,-4,65,0,0,0,0,defence 60
legs,Dragonstone platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,0,defence 40
legs,Druid's robe,yes,30,18,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
legs,Eggshell platelegs,no,1,0,1.814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Elder chaos robe,yes,700,420,0.18,,,0,0,0,6,0,0,0,0,6,0,0,0,0,0,magic 40
legs,Elite void robe,yes,45500,27300,8.164,,,0,0,0,0,0,30,30,30,30,30,0,0,0,3,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
legs,Elite void robe (l),yes,45500,27300,8.164,,,0,0,0,0,0,30,30,30,30,30,0,0,0,3,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
legs,Elven legwear,no,5000,3000,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Elven skirt,no,5000,3000,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Enchanted robe,yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"defence 20, magic 40"
legs,Evil chicken legs,yes,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Farmer's boro trousers,yes,50,30,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Flared trousers,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Fremennik kilt,yes,60000,36000,3.0,,,0,0,0,-21,-7,11,10,10,-4,10,1,0,0,0,
legs,Fremennik skirt,yes,500,300,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Frog-leather chaps,yes,900,540,3.0,,,0,0,0,-5,2,7,7,9,4,9,0,0,0,0,"defence 25, ranged 25"
legs,Ghostly robe,yes,30,18,0.001,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,
legs,Gilded d'hide chaps,no,40000,24000,5.0,,,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,ranged 40
legs,Gilded platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,0,defence 40
legs,Gilded plateskirt,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,0,defence 40
legs,Gold elegant legs,yes,2000,1200,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Gold elegant skirt,yes,2000,1200,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Golden prospector legs,yes,3000,1800,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Graahk legs,yes,150,90,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,hunter 38
legs,Graceful legs,yes,60,36,0.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Granite legs,yes,66000,39600,15.875,,,0,0,0,-31,-18,43,45,41,-4,68,0,0,0,0,"defence 50, strength 50"
legs,Gravedigger leggings,no,1,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Green d'hide chaps,no,3900,2340,5.443,,,0,0,0,-10,8,12,15,18,8,17,0,0,0,0,ranged 40
legs,Green d'hide chaps (g),no,3900,2340,5.443,,,0,0,0,-10,8,12,15,18,8,17,0,0,0,0,ranged 40
legs,Green d'hide chaps (t),no,3900,2340,5.443,,,0,0,0,-10,8,12,15,18,8,17,0,0,0,0,ranged 40
legs,Green elegant legs,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Green elegant skirt,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Green navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Green robe bottoms,yes,180,108,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Grey navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Grey robe bottoms,yes,500,300,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Guthan's chainskirt,yes,275000,165000,8.164,,,0,0,0,-14,-11,75,72,73,-4,82,0,0,0,0,defence 70
legs,Guthan's chainskirt 100,yes,275000,165000,8.164,,,0,0,0,-14,-11,75,72,73,-4,82,0,0,0,0,defence 70
legs,Guthan's chainskirt 25,yes,275000,165000,8.164,,,0,0,0,-14,-11,75,72,73,-4,82,0,0,0,0,defence 70
legs,Guthan's chainskirt 50,yes,275000,165000,8.164,,,0,0,0,-14,-11,75,72,73,-4,82,0,0,0,0,defence 70
legs,Guthan's chainskirt 75,yes,275000,165000,8.164,,,0,0,0,-14,-11,75,72,73,-4,82,0,0,0,0,defence 70
legs,Guthix chaps,yes,6000,3600,5.0,,,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,"ranged 70, defence 40"
legs,Guthix platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Guthix plateskirt,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,defence 40
legs,Guthix robe legs,yes,7000,4200,2.7,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,prayer 20
legs,Ham robe,yes,75,45,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Hardcore ironman platelegs,no,0,0,4.535,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,
legs,Infinity bottoms,yes,90000,54000,1.814,,,0,0,0,17,0,0,0,0,17,0,0,0,0,0,"magic 50, defence 25"
legs,Initiate cuisse,yes,8000,4800,7.711,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,5,defence 10
legs,Inquisitor's plateskirt,yes,750000,450000,9.071,,,-3,-3,12,-9,-5,42,30,49,0,22,2,0,0,2,"strength 70, defence 30"
legs,Iron platelegs,no,280,168,9.071,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Iron platelegs (g),no,280,168,9.071,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Iron platelegs (t),no,280,168,9.071,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Iron plateskirt,no,280,168,8.164,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Iron plateskirt (g),no,280,168,8.164,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Iron plateskirt (t),no,280,168,8.164,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,defence 1
legs,Ironman platelegs,no,0,0,4.535,,,0,0,0,-21,-11,11,10,10,-4,10,0,0,0,0,
legs,Jungle camo legs,yes,20,12,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,
legs,Justiciar legguards,yes,4500000,2700000,9.071,,,0,0,0,-31,-17,95,92,93,-14,102,0,0,0,4,defence 75
legs,Karil's leatherskirt,yes,47000,28200,5.443,,,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,"ranged 70, defence 70"
legs,Karil's leatherskirt 100,yes,47000,28200,5.443,,,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,"ranged 70, defence 70"
legs,Karil's leatherskirt 25,yes,47000,28200,5.443,,,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,"ranged 70, defence 70"
legs,Karil's leatherskirt 50,yes,47000,28200,5.443,,,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,"ranged 70, defence 70"
legs,Karil's leatherskirt 75,yes,47000,28200,5.443,,,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,"ranged 70, defence 70"
legs,Kyatt legs,yes,200,120,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,hunter 52
legs,Larupia legs,yes,100,60,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,hunter 28
legs,Leather chaps,no,20,12,2.721,,,0,0,0,0,4,2,2,1,0,0,0,0,0,0,"ranged 1, defence 1"
legs,Leather chaps (g),no,850,510,2.721,,,0,0,0,0,4,2,2,1,0,0,0,0,0,0,
legs,Lederhosen shorts,no,1,0,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Light infinity bottoms,yes,90000,54000,1.814,,,0,0,0,17,0,0,0,0,17,0,0,0,0,0,"magic 50, defence 25"
legs,Light trousers,yes,6000,3600,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Lumberjack legs,yes,50,30,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Lunar legs,yes,100,60,3.628,,,0,0,0,7,-7,20,19,23,9,0,0,0,0,0,"magic 65, defence 40"
legs,Masori chainskirt,yes,1000000,600000,1.0,,,0,0,0,-2,18,6,4,9,4,8,0,0,0,0,
legs,Menaphite purple kilt,yes,20,12,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Menaphite purple robe,yes,40,24,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Menaphite red kilt,yes,20,12,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Menaphite red robe,yes,40,24,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Mime legs,no,1,0,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Mithril platelegs,no,2600,1560,7.711,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Mithril platelegs (g),no,2600,1560,7.711,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Mithril platelegs (t),no,2600,1560,7.711,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Mithril plateskirt,no,2600,1560,7.257,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Mithril plateskirt (g),no,2600,1560,7.257,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Mithril plateskirt (t),no,2600,1560,7.257,,,0,0,0,-21,-11,24,22,20,-4,22,0,0,0,0,defence 20
legs,Monk's robe,no,30,18,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
legs,Monk's robe (g),no,30,18,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
legs,Monk's robe (t),no,500,300,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
legs,Moonclan skirt,yes,1000,600,3.628,,,0,0,0,5,-7,5,5,5,5,-7,0,0,0,0,
legs,Morrigan's leather chaps,yes,500000,300000,5.443,,,0,0,0,-10,23,35,29,37,46,35,0,0,0,0,defence 78
legs,Morytania legs 1,yes,0,0,9.071,,,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,
legs,Morytania legs 2,yes,0,0,9.071,,,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,
legs,Morytania legs 3,yes,0,0,9.071,,,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,
legs,Morytania legs 4,yes,0,0,9.071,,,0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0,
legs,Mourner trousers,yes,100,60,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Mummy's legs,yes,1,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Musketeer pants,yes,1870,1122,1.814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Mystic robe bottom,yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"magic 40, defence 20"
legs,Mystic robe bottom (dark),yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"magic 40, defence 20"
legs,Mystic robe bottom (dusk),yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"magic 40, defence 20"
legs,Mystic robe bottom (light),yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"magic 40, defence 20"
legs,Obsidian platelegs,yes,67000,40200,9.071,,,0,0,0,0,0,46,43,41,-10,40,1,0,0,0,defence 60
legs,Ornate legs,no,1,0,9.071,,,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,
legs,Pantaloons,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Penance skirt,yes,65005,39003,3.0,,,0,0,0,-10,15,26,21,28,19,26,0,0,0,0,"ranged 60, defence 40"
legs,Penance skirt (l),yes,65005,39003,3.0,,,0,0,0,-10,15,26,21,28,19,26,0,0,0,0,"defence 40, ranged 60"
legs,Pink elegant legs,yes,2000,1200,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Pink elegant skirt,yes,2000,1200,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Pink robe bottoms,yes,180,108,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Pink skirt,no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Pirate leggings,yes,350,210,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Plague trousers,yes,50,30,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Polar camo legs,yes,20,12,0.226,,,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,
legs,Priest gown,no,5,3,1.814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
legs,Prince leggings,no,0,0,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Princess skirt,no,0,0,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Proselyte cuisse,yes,10000,6000,7.711,,,0,0,0,-21,-11,33,31,29,-4,31,0,0,0,6,"defence 30, prayer 20"
legs,Proselyte tasset,yes,10000,6000,8.164,,,0,0,0,-21,-11,33,31,29,-4,31,0,0,0,6,"defence 30, prayer 20"
legs,Prospector legs,yes,50,30,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Purple elegant legs,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Purple elegant skirt,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Purple navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Purple robe bottoms,yes,500,300,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Pyromancer robe,yes,700,420,0.18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Rangers' tights,yes,20000,12000,5.443,,,0,0,0,-10,15,0,0,0,0,0,0,0,0,0,ranged 40
legs,Red d'hide chaps,yes,5180,3108,5.443,,,0,0,0,-10,14,15,18,22,18,20,0,0,0,0,ranged 60
legs,Red d'hide chaps (g),yes,5180,3108,5.443,,,0,0,0,-10,14,15,18,22,18,20,0,0,0,0,ranged 60
legs,Red d'hide chaps (t),yes,5180,3108,5.443,,,0,0,0,-10,14,15,18,22,18,20,0,0,0,0,ranged 60
legs,Red elegant legs,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Red elegant skirt,yes,2000,1200,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Red navy slacks,yes,100,60,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Red robe bottoms,yes,500,300,0.907,,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
legs,Robe bottom of darkness,yes,80000,48000,1.814,,,0,0,0,15,0,0,0,0,15,0,0,0,0,0,"magic 40, defence 20"
legs,Robe of elidinis,yes,1,0,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Rock-shell legs,yes,64000,38400,9.071,,,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,defence 40
legs,Rogue trousers,yes,500,300,0.453,,,0,0,0,0,0,7,7,7,7,7,0,0,0,0,"thieving 50, agility 50"
legs,Royal gown bottom,yes,5000,3000,1.36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
legs,Rune platelegs,no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,0,defence 40
legs,Rune platelegs (g),no,64000,38400,9.071,,,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,0,defence 40
